Tanggal,Nama Produk,Jenis Transaksi,Dibuat,Terjual,Harga,Modal Satuan,Pemasukan,Pengeluaran
22/11/2021,kue lumpur,harian,18,14,2089.0,1200,40384.0,22220.0
22/11/2021,wingko,pesanan,29,23,1929.0,1200,39156.0,26109.0
22/11/2021,lemper,harian,39,33,1886.0,1200,78570.0,61927.0
23/11/2021,bolu kukus,pesanan,12,9,2052.0,1200,14198.0,12895.0
23/11/2021,kue lapis,harian,29,23,2687.0,1100,45158.0,27875.0
23/11/2021,kue soes,harian,10,7,2881.0,1300,22360.0,17205.0
23/11/2021,risoles,harian,37,37,2184.0,1100,71317.0,59069.0
23/11/2021,tahu isi,pesanan,41,38,2231.0,1100,61810.0,39407.0
23/11/2021,kue lumpur,harian,15,10,2734.0,1200,25062.0,18759.0
23/11/2021,wingko,harian,35,29,2006.0,1200,77358.0,48975.0
23/11/2021,lemper,harian,41,36,2686.0,1200,85339.0,59274.0
24/11/2021,bolu kukus,harian,34,30,2552.0,1200,77093.0,47921.0
24/11/2021,kue lapis,harian,23,18,2655.0,1100,25639.0,24379.0
24/11/2021,kue soes,harian,30,27,2563.0,1300,70200.0,46831.0
24/11/2021,risoles,pesanan,10,6,1727.0,1100,14861.0,8896.0
24/11/2021,tahu isi,harian,10,7,2150.0,1100,11699.0,6761.0
24/11/2021,kue lumpur,pesanan,26,22,1643.0,1200,31900.0,21963.0
24/11/2021,wingko,harian,28,21,2822.0,1200,67255.0,43322.0
24/11/2021,lemper,pesanan,15,10,1577.0,1200,11770.0,5587.0
25/11/2021,bolu kukus,harian,48,46,2525.0,1200,99563.0,27410.0
25/11/2021,kue lapis,harian,22,16,1833.0,1100,21956.0,26723.0
25/11/2021,kue soes,pesanan,27,25,2437.0,1300,48370.0,28573.0
25/11/2021,risoles,harian,36,34,2626.0,1100,47874.0,39571.0
25/11/2021,tahu isi,harian,40,37,1924.0,1100,62827.0,31336.0
25/11/2021,kue lumpur,harian,11,5,1729.0,1200,5528.0,15683.0
25/11/2021,wingko,harian,46,41,2562.0,1200,120308.0,69785.0
25/11/2021,lemper,harian,18,13,2903.0,1200,34595.0,23370.0
26/11/2021,bolu kukus,harian,23,20,1288.0,1200,56724.0,26371.0
26/11/2021,kue lapis,harian,22,19,1656.0,1100,54583.0,28879.0
26/11/2021,kue soes,harian,31,27,426.0,1300,40653.0,34873.0
26/11/2021,risoles,pesanan,44,42,1632.0,1100,48290.0,67061.0
26/11/2021,tahu isi,harian,36,34,1863.0,1100,64237.0,39494.0
26/11/2021,kue lumpur,pesanan,43,39,1848.0,1200,110444.0,33347.0
26/11/2021,wingko,harian,36,30,1824.0,1200,80172.0,42990.0
26/11/2021,lemper,harian,44,40,2072.0,1200,73145.0,47115.0
27/11/2021,bolu kukus,harian,37,36,1643.0,1200,122657.0,34486.0
27/11/2021,kue lapis,pesanan,26,24,2162.0,1100,48838.0,22975.0
27/11/2021,kue soes,pesanan,43,39,1644.0,1300,68575.0,60699.0
27/11/2021,risoles,pesanan,35,34,3149.0,1100,82612.0,42520.0
27/11/2021,tahu isi,harian,16,10,2477.0,1100,26759.0,14091.0
27/11/2021,kue lumpur,harian,17,12,2152.0,1200,22120.0,24653.0
27/11/2021,wingko,harian,16,14,2646.0,1200,40400.0,14654.0
27/11/2021,lemper,harian,31,25,1293.0,1200,58735.0,25754.0
29/11/2021,bolu kukus,harian,29,25,2068.0,1200,77864.0,42225.0
29/11/2021,kue lapis,harian,13,9,990.0,1100,16681.0,10606.0
29/11/2021,kue soes,pesanan,47,46,3218.0,1300,108589.0,96578.0
29/11/2021,risoles,harian,26,23,2234.0,1100,37929.0,30957.0
29/11/2021,tahu isi,harian,15,13,1972.0,1100,29612.0,16244.0
29/11/2021,kue lumpur,pesanan,16,13,1664.0,1200,19091.0,20581.0
29/11/2021,wingko,harian,20,14,1253.0,1200,24741.0,32037.0
29/11/2021,lemper,pesanan,41,35,2084.0,1200,23386.0,44408.0
30/11/2021,bolu kukus,harian,19,16,2230.0,1200,31520.0,16025.0
30/11/2021,kue lapis,harian,37,30,1887.0,1100,67412.0,41569.0
30/11/2021,kue soes,harian,34,30,4171.0,1300,70743.0,46534.0
30/11/2021,risoles,harian,34,30,2041.0,1100,46314.0,35783.0
30/11/2021,tahu isi,harian,26,19,992.0,1100,30469.0,33143.0
30/11/2021,kue lumpur,harian,41,39,1704.0,1200,75052.0,44329.0
30/11/2021,wingko,harian,24,22,3490.0,1200,67762.0,24029.0
30/11/2021,lemper,harian,40,35,1532.0,1200,73038.0,27697.0
1/12/2021,bolu kukus,harian,27,26,2154.0,1200,43936.0,35876.0
1/12/2021,kue lapis,pesanan,38,33,2219.0,1100,59549.0,29409.0
1/12/2021,kue soes,pesanan,11,8,2543.0,1300,13604.0,12718.0
1/12/2021,risoles,pesanan,32,29,2241.0,1100,60190.0,31943.0
1/12/2021,tahu isi,harian,31,29,657.0,1100,76836.0,35395.0
1/12/2021,kue lumpur,pesanan,44,39,2445.0,1200,42268.0,39448.0
1/12/2021,wingko,harian,13,9,3603.0,1200,26197.0,22526.0
1/12/2021,lemper,harian,32,26,2206.0,1200,50619.0,56491.0
2/12/2021,bolu kukus,pesanan,36,35,1836.0,1200,56712.0,35756.0
2/12/2021,kue lapis,harian,13,7,1365.0,1100,13563.0,18769.0
2/12/2021,kue soes,harian,10,7,2666.0,1300,6336.0,8773.0
2/12/2021,risoles,harian,39,38,2077.0,1100,67502.0,56879.0
2/12/2021,tahu isi,pesanan,26,23,1097.0,1100,23920.0,38495.0
2/12/2021,kue lumpur,harian,38,31,1404.0,1200,70504.0,32731.0
2/12/2021,wingko,pesanan,23,18,1602.0,1200,25449.0,21834.0
2/12/2021,lemper,harian,17,11,3416.0,1200,16031.0,25206.0
3/12/2021,bolu kukus,harian,34,32,1842.0,1200,57847.0,42522.0
3/12/2021,kue lapis,pesanan,18,12,2001.0,1100,25393.0,15363.0
3/12/2021,kue soes,harian,24,22,3472.0,1300,56469.0,38687.0
3/12/2021,risoles,pesanan,37,34,1980.0,1100,59413.0,45538.0
3/12/2021,tahu isi,harian,42,37,2180.0,1100,49727.0,28535.0
3/12/2021,kue lumpur,harian,33,27,1838.0,1200,32736.0,27538.0
3/12/2021,wingko,harian,36,31,3258.0,1200,89135.0,55857.0
3/12/2021,lemper,harian,47,41,2163.0,1200,120002.0,46658.0
4/12/2021,bolu kukus,harian,37,34,2031.0,1200,44222.0,31511.0
4/12/2021,kue lapis,harian,46,43,2923.0,1100,89256.0,47151.0
4/12/2021,kue soes,harian,41,39,2093.0,1300,72039.0,53308.0
4/12/2021,risoles,harian,36,34,921.0,1100,42852.0,33339.0
4/12/2021,tahu isi,harian,45,42,1940.0,1100,114183.0,56865.0
4/12/2021,kue lumpur,harian,25,19,2463.0,1200,27030.0,40035.0
4/12/2021,wingko,pesanan,37,30,3375.0,1200,90337.0,63341.0
4/12/2021,lemper,harian,36,29,3061.0,1200,37474.0,38912.0
6/12/2021,bolu kukus,harian,18,18,2194.0,1200,36625.0,30986.0
6/12/2021,kue lapis,harian,42,35,1799.0,1100,58642.0,58798.0
6/12/2021,kue soes,harian,47,44,1720.0,1300,66791.0,64102.0
6/12/2021,risoles,harian,49,46,2491.0,1100,130674.0,66839.0
6/12/2021,tahu isi,harian,45,42,1284.0,1100,98978.0,37517.0
6/12/2021,kue lumpur,harian,23,21,2647.0,1200,47788.0,27672.0
6/12/2021,wingko,harian,45,43,1796.0,1200,120716.0,51260.0
6/12/2021,lemper,harian,14,10,920.0,1200,18379.0,15537.0
7/12/2021,bolu kukus,pesanan,12,10,1704.0,1200,30348.0,15821.0
7/12/2021,kue lapis,pesanan,27,21,2830.0,1100,45545.0,20616.0
7/12/2021,kue soes,harian,48,46,2217.0,1300,135907.0,67003.0
7/12/2021,risoles,harian,34,34,1753.0,1100,57180.0,46209.0
7/12/2021,tahu isi,harian,50,45,3060.0,1100,121526.0,52375.0
7/12/2021,kue lumpur,harian,49,43,2092.0,1200,66518.0,57919.0
7/12/2021,wingko,harian,45,38,3172.0,1200,130809.0,63284.0
7/12/2021,lemper,harian,40,33,1947.0,1200,79702.0,33436.0
8/12/2021,bolu kukus,pesanan,42,41,2267.0,1200,33509.0,56810.0
8/12/2021,kue lapis,harian,38,35,1423.0,1100,61724.0,48460.0
8/12/2021,kue soes,harian,41,37,2708.0,1300,48819.0,42870.0
8/12/2021,risoles,harian,42,38,2294.0,1100,77870.0,40806.0
8/12/2021,tahu isi,pesanan,22,19,1857.0,1100,31234.0,16825.0
8/12/2021,kue lumpur,harian,38,34,1851.0,1200,45018.0,36705.0
8/12/2021,wingko,pesanan,40,34,2709.0,1200,81288.0,38228.0
8/12/2021,lemper,harian,39,37,2690.0,1200,58854.0,55953.0
9/12/2021,bolu kukus,harian,46,46,1828.0,1200,78117.0,64641.0
9/12/2021,kue lapis,harian,44,39,2156.0,1100,110587.0,40453.0
9/12/2021,kue soes,harian,28,27,2293.0,1300,69735.0,41945.0
9/12/2021,risoles,pesanan,31,28,2856.0,1100,53513.0,49170.0
9/12/2021,tahu isi,harian,34,29,1781.0,1100,53149.0,27963.0
9/12/2021,kue lumpur,pesanan,37,32,1989.0,1200,56172.0,32858.0
9/12/2021,wingko,harian,45,41,3029.0,1200,109600.0,57091.0
9/12/2021,lemper,harian,18,14,1798.0,1200,34457.0,11849.0
10/12/2021,bolu kukus,harian,47,47,1562.0,1200,104283.0,31789.0
10/12/2021,kue lapis,harian,13,10,2473.0,1100,17551.0,15568.0
10/12/2021,kue soes,harian,36,32,3067.0,1300,74433.0,33864.0
10/12/2021,risoles,harian,30,29,1376.0,1100,35217.0,31512.0
10/12/2021,tahu isi,harian,33,27,1344.0,1100,60520.0,33199.0
10/12/2021,kue lumpur,harian,49,45,2713.0,1200,130502.0,54020.0
10/12/2021,wingko,harian,37,33,2677.0,1200,88798.0,37095.0
10/12/2021,lemper,harian,39,32,1696.0,1200,47897.0,63931.0
11/12/2021,bolu kukus,pesanan,38,37,1803.0,1200,57347.0,55260.0
11/12/2021,kue lapis,harian,34,31,2375.0,1100,68006.0,34739.0
11/12/2021,kue soes,pesanan,15,14,1823.0,1300,38313.0,18186.0
11/12/2021,risoles,harian,46,45,1817.0,1100,99734.0,46181.0
11/12/2021,tahu isi,pesanan,50,47,3003.0,1100,124916.0,49714.0
11/12/2021,kue lumpur,harian,32,30,2470.0,1200,65397.0,39183.0
11/12/2021,wingko,harian,10,5,3563.0,1200,12800.0,11991.0
11/12/2021,lemper,harian,15,9,3038.0,1200,21353.0,18914.0
13/12/2021,bolu kukus,harian,22,22,1517.0,1200,31245.0,36766.0
13/12/2021,kue lapis,pesanan,21,15,2478.0,1100,19277.0,15775.0
13/12/2021,kue soes,pesanan,31,29,2551.0,1300,80447.0,42310.0
13/12/2021,risoles,harian,37,36,1805.0,1100,89108.0,66360.0
13/12/2021,tahu isi,pesanan,24,18,1929.0,1100,30362.0,38583.0
13/12/2021,kue lumpur,harian,46,43,2335.0,1200,82160.0,56192.0
13/12/2021,wingko,harian,25,20,4644.0,1200,27477.0,21927.0
13/12/2021,lemper,harian,34,27,1514.0,1200,50615.0,35577.0
14/12/2021,bolu kukus,harian,17,14,1942.0,1200,38280.0,19958.0
14/12/2021,kue lapis,harian,17,11,1983.0,1100,14432.0,20305.0
14/12/2021,kue soes,harian,11,9,2722.0,1300,21621.0,14444.0
14/12/2021,risoles,pesanan,27,26,2147.0,1100,58311.0,24273.0
14/12/2021,tahu isi,harian,10,7,1222.0,1100,14914.0,13754.0
14/12/2021,kue lumpur,harian,27,23,714.0,1200,31402.0,38591.0
14/12/2021,wingko,pesanan,15,12,3034.0,1200,32467.0,17121.0
14/12/2021,lemper,harian,33,29,1933.0,1200,55805.0,51476.0
15/12/2021,bolu kukus,harian,50,49,3134.0,1200,122332.0,59662.0
15/12/2021,kue lapis,harian,40,38,2918.0,1100,104741.0,62254.0
15/12/2021,kue soes,harian,36,33,3052.0,1300,88886.0,45239.0
15/12/2021,risoles,pesanan,17,15,1474.0,1100,24058.0,22430.0
15/12/2021,tahu isi,harian,45,38,1658.0,1100,91338.0,66024.0
15/12/2021,kue lumpur,harian,12,6,1893.0,1200,10196.0,22037.0
15/12/2021,wingko,pesanan,50,47,2786.0,1200,156735.0,72161.0
15/12/2021,lemper,harian,19,17,1690.0,1200,26964.0,25120.0
16/12/2021,bolu kukus,pesanan,44,44,1145.0,1200,84280.0,60910.0
16/12/2021,kue lapis,pesanan,18,13,2714.0,1100,21203.0,28002.0
16/12/2021,kue soes,harian,33,33,1881.0,1300,108328.0,29114.0
16/12/2021,risoles,harian,32,30,1560.0,1100,65990.0,26936.0
16/12/2021,tahu isi,harian,35,28,2465.0,1100,60913.0,30468.0
16/12/2021,kue lumpur,harian,49,43,2453.0,1200,52899.0,75721.0
16/12/2021,wingko,harian,15,12,2451.0,1200,30655.0,28363.0
16/12/2021,lemper,harian,44,39,2102.0,1200,73360.0,25130.0
17/12/2021,bolu kukus,harian,25,23,1731.0,1200,74437.0,21528.0
17/12/2021,kue lapis,harian,30,24,2398.0,1100,59769.0,36594.0
17/12/2021,kue soes,harian,48,44,2135.0,1300,112499.0,36541.0
17/12/2021,risoles,harian,37,37,1973.0,1100,47308.0,38424.0
17/12/2021,tahu isi,harian,49,46,1888.0,1100,70465.0,67261.0
17/12/2021,kue lumpur,harian,50,48,1272.0,1200,121243.0,86527.0
17/12/2021,wingko,harian,17,13,3352.0,1200,38458.0,17941.0
17/12/2021,lemper,harian,24,22,2271.0,1200,21426.0,33433.0
18/12/2021,bolu kukus,harian,28,25,1391.0,1200,44839.0,24038.0
18/12/2021,kue lapis,harian,26,20,3433.0,1100,60595.0,19675.0
18/12/2021,kue soes,harian,28,26,880.0,1300,53849.0,38804.0
18/12/2021,risoles,harian,17,14,1791.0,1100,22129.0,14144.0
18/12/2021,tahu isi,harian,12,7,2226.0,1100,13388.0,10211.0
18/12/2021,kue lumpur,pesanan,16,9,2188.0,1200,12790.0,15328.0
18/12/2021,wingko,harian,31,28,1856.0,1200,66740.0,41386.0
18/12/2021,lemper,harian,45,42,2135.0,1200,47952.0,58566.0
20/12/2021,bolu kukus,harian,10,7,2548.0,1200,18748.0,10328.0
20/12/2021,kue lapis,harian,45,40,1414.0,1100,105569.0,30953.0
20/12/2021,kue soes,pesanan,12,12,2165.0,1300,22929.0,15695.0
20/12/2021,risoles,harian,20,16,1385.0,1100,19557.0,26646.0
20/12/2021,tahu isi,harian,14,10,1705.0,1100,17495.0,10979.0
20/12/2021,kue lumpur,harian,29,23,1601.0,1200,33349.0,26290.0
20/12/2021,wingko,harian,35,31,2487.0,1200,61761.0,36269.0
20/12/2021,lemper,harian,35,28,2335.0,1200,57132.0,52682.0
21/12/2021,bolu kukus,pesanan,45,41,1905.0,1200,89314.0,48080.0
21/12/2021,kue lapis,harian,17,15,1824.0,1100,32463.0,17031.0
21/12/2021,kue soes,pesanan,38,35,1132.0,1300,82096.0,58534.0
21/12/2021,risoles,harian,40,38,2373.0,1100,79583.0,58484.0
21/12/2021,tahu isi,harian,13,8,1558.0,1100,14031.0,9261.0
21/12/2021,kue lumpur,harian,18,11,2138.0,1200,14086.0,25310.0
21/12/2021,wingko,harian,33,26,3473.0,1200,69118.0,40550.0
21/12/2021,lemper,harian,34,28,2273.0,1200,59336.0,62205.0
22/12/2021,bolu kukus,harian,10,9,2071.0,1200,15461.0,12626.0
22/12/2021,kue lapis,harian,32,28,2101.0,1100,47854.0,45596.0
22/12/2021,kue soes,pesanan,24,24,3152.0,1300,66763.0,41900.0
22/12/2021,risoles,harian,28,25,2393.0,1100,38068.0,27378.0
22/12/2021,tahu isi,pesanan,32,27,2803.0,1100,61520.0,35117.0
22/12/2021,kue lumpur,pesanan,15,13,2103.0,1200,32026.0,27621.0
22/12/2021,wingko,harian,28,23,2125.0,1200,48533.0,27778.0
22/12/2021,lemper,harian,25,20,2164.0,1200,47386.0,20160.0
23/12/2021,bolu kukus,pesanan,47,44,2329.0,1200,54572.0,67851.0
23/12/2021,kue lapis,harian,24,21,1927.0,1100,47465.0,29201.0
23/12/2021,kue soes,harian,29,29,1929.0,1300,40944.0,25561.0
23/12/2021,risoles,harian,11,11,2020.0,1100,30384.0,21113.0
23/12/2021,tahu isi,harian,32,29,2114.0,1100,73676.0,40779.0
23/12/2021,kue lumpur,harian,22,18,2874.0,1200,34164.0,26986.0
23/12/2021,wingko,harian,14,10,1264.0,1200,30067.0,17296.0
23/12/2021,lemper,harian,50,47,1630.0,1200,64682.0,40487.0
24/12/2021,wingko,harian,80,80,3082.0,1200,235217.0,159791.0
24/12/2021,bolu kukus,harian,26,24,1251.0,1200,60496.0,38791.0
24/12/2021,kue lapis,pesanan,30,24,1936.0,1100,78371.0,31539.0
24/12/2021,kue soes,harian,46,44,1649.0,1300,100877.0,62226.0
24/12/2021,risoles,harian,50,48,2391.0,1100,94362.0,33754.0
24/12/2021,tahu isi,harian,29,25,1329.0,1100,29323.0,27304.0
24/12/2021,kue lumpur,harian,45,42,1922.0,1200,56055.0,58434.0
24/12/2021,wingko,harian,44,42,2462.0,1200,154681.0,23034.0
24/12/2021,lemper,harian,27,24,2435.0,1200,51556.0,40466.0
27/12/2021,bolu kukus,harian,45,44,1827.0,1200,108921.0,55522.0
27/12/2021,kue lapis,harian,30,24,2633.0,1100,35541.0,26298.0
27/12/2021,kue soes,harian,21,18,2108.0,1300,40744.0,33524.0
27/12/2021,risoles,harian,19,16,1668.0,1100,44917.0,22711.0
27/12/2021,tahu isi,harian,19,13,1976.0,1100,24363.0,19242.0
27/12/2021,kue lumpur,harian,39,35,2078.0,1200,61144.0,39079.0
27/12/2021,wingko,harian,14,7,288.0,1200,24970.0,16656.0
27/12/2021,lemper,harian,17,15,2175.0,1200,35545.0,19842.0
28/12/2021,bolu kukus,pesanan,23,21,2247.0,1200,58715.0,31159.0
28/12/2021,kue lapis,pesanan,23,19,2036.0,1100,33593.0,24570.0
28/12/2021,kue soes,pesanan,29,29,2275.0,1300,44637.0,37521.0
28/12/2021,risoles,harian,33,29,1445.0,1100,78460.0,25641.0
28/12/2021,tahu isi,harian,40,36,1764.0,1100,55207.0,29753.0
28/12/2021,kue lumpur,harian,25,22,2158.0,1200,39409.0,18638.0
28/12/2021,wingko,harian,11,6,2761.0,1200,14702.0,11195.0
28/12/2021,lemper,pesanan,47,42,2763.0,1200,93574.0,52701.0
28/12/2021,es pisang ijo,harian,5,5,15526.0,7000,99483.0,26815.0
29/12/2021,bolu kukus,harian,44,42,2303.0,1200,127438.0,69132.0
29/12/2021,kue lapis,harian,31,24,2799.0,1100,73031.0,28434.0
29/12/2021,kue soes,harian,42,42,3513.0,1300,103303.0,48936.0
29/12/2021,risoles,pesanan,42,40,1331.0,1100,79794.0,54630.0
29/12/2021,tahu isi,harian,13,11,1151.0,1100,18600.0,14395.0
29/12/2021,kue lumpur,harian,49,45,2493.0,1200,66774.0,46916.0
29/12/2021,wingko,harian,25,18,2677.0,1200,54327.0,38814.0
29/12/2021,lemper,harian,47,45,1988.0,1200,121120.0,78222.0
30/12/2021,bolu kukus,pesanan,47,44,2966.0,1200,71190.0,58686.0
30/12/2021,kue lapis,harian,42,40,2132.0,1100,67455.0,51224.0
30/12/2021,kue soes,harian,28,27,3058.0,1300,46218.0,40981.0
30/12/2021,risoles,harian,33,31,3192.0,1100,55146.0,50643.0
30/12/2021,tahu isi,harian,26,19,1905.0,1100,27061.0,34463.0
30/12/2021,kue lumpur,harian,12,7,1359.0,1200,12535.0,13577.0
30/12/2021,wingko,harian,17,15,2483.0,1200,23340.0,16889.0
30/12/2021,lemper,harian,11,6,3391.0,1200,14857.0,8670.0
31/12/2021,bolu kukus,harian,50,48,1943.0,1200,116095.0,57542.0
31/12/2021,kue lapis,pesanan,15,11,1744.0,1100,21868.0,22132.0
31/12/2021,kue soes,harian,10,6,2948.0,1300,14248.0,9747.0
31/12/2021,risoles,harian,21,21,2017.0,1100,43847.0,29464.0
31/12/2021,tahu isi,harian,13,6,2513.0,1100,8439.0,20670.0
31/12/2021,kue lumpur,harian,32,28,1609.0,1200,47261.0,41911.0
31/12/2021,wingko,pesanan,22,19,4166.0,1200,56809.0,23113.0
31/12/2021,lemper,harian,28,24,2107.0,1200,54948.0,44654.0
3/1/2022,bolu kukus,harian,41,38,1715.0,1200,64947.0,32929.0
3/1/2022,kue lapis,harian,46,40,2513.0,1100,73827.0,53195.0
3/1/2022,kue soes,harian,46,42,1683.0,1300,110935.0,70070.0
3/1/2022,risoles,harian,47,43,1472.0,1100,55862.0,26975.0
3/1/2022,tahu isi,harian,11,5,2015.0,1100,12246.0,13692.0
3/1/2022,kue lumpur,pesanan,14,8,1825.0,1200,12885.0,17998.0
3/1/2022,wingko,harian,45,38,1858.0,1200,105828.0,68775.0
3/1/2022,lemper,harian,12,8,1103.0,1200,17602.0,10117.0
4/1/2022,bolu kukus,pesanan,30,30,1634.0,1200,38720.0,49308.0
4/1/2022,kue lapis,pesanan,47,41,2460.0,1100,66995.0,59807.0
4/1/2022,kue soes,harian,47,43,1624.0,1300,141809.0,57259.0
4/1/2022,risoles,harian,31,31,2406.0,1100,43097.0,60037.0
4/1/2022,tahu isi,harian,49,47,1464.0,1100,80576.0,37697.0
4/1/2022,kue lumpur,pesanan,50,44,2315.0,1200,68232.0,68230.0
4/1/2022,wingko,harian,28,24,3910.0,1200,50783.0,16515.0
4/1/2022,lemper,harian,47,41,2534.0,1200,116758.0,52042.0
5/1/2022,bolu kukus,harian,27,26,2012.0,1200,51912.0,35965.0
5/1/2022,kue lapis,harian,32,28,824.0,1100,59120.0,13391.0
5/1/2022,kue soes,harian,33,30,1763.0,1300,78475.0,43565.0
5/1/2022,risoles,harian,18,18,2564.0,1100,55583.0,25304.0
5/1/2022,tahu isi,harian,12,7,2267.0,1100,19798.0,10853.0
5/1/2022,kue lumpur,harian,18,11,2439.0,1200,23678.0,20023.0
5/1/2022,wingko,harian,16,11,2015.0,1200,29514.0,23837.0
5/1/2022,lemper,pesanan,14,7,2028.0,1200,16404.0,19464.0
6/1/2022,bolu kukus,pesanan,10,9,2301.0,1200,22630.0,15724.0
6/1/2022,kue lapis,harian,49,42,1973.0,1100,84013.0,42158.0
6/1/2022,kue soes,harian,16,13,1477.0,1300,33318.0,12387.0
6/1/2022,risoles,harian,24,23,2649.0,1100,60572.0,24303.0
6/1/2022,tahu isi,harian,22,16,2413.0,1100,45775.0,17313.0
6/1/2022,kue lumpur,harian,47,44,379.0,1200,14717.0,61542.0
6/1/2022,wingko,pesanan,35,30,2523.0,1200,66800.0,19923.0
6/1/2022,lemper,pesanan,33,29,1489.0,1200,80706.0,38235.0
7/1/2022,bolu kukus,harian,41,41,1686.0,1200,126940.0,52999.0
7/1/2022,kue lapis,harian,22,16,2740.0,1100,31995.0,20084.0
7/1/2022,kue soes,harian,11,10,1995.0,1300,22205.0,18513.0
7/1/2022,risoles,pesanan,28,24,1865.0,1100,67215.0,14462.0
7/1/2022,tahu isi,harian,31,26,2131.0,1100,57402.0,35349.0
7/1/2022,kue lumpur,harian,23,20,2534.0,1200,39575.0,23671.0
7/1/2022,wingko,harian,24,18,1401.0,1200,22256.0,17897.0
7/1/2022,lemper,harian,22,18,976.0,1200,47374.0,29548.0
8/1/2022,bolu kukus,harian,49,45,1943.0,1200,88919.0,52912.0
8/1/2022,kue lapis,harian,17,14,2038.0,1100,31432.0,22088.0
8/1/2022,kue soes,harian,27,23,1845.0,1300,51180.0,41565.0
8/1/2022,risoles,pesanan,10,10,1476.0,1100,21868.0,7499.0
8/1/2022,tahu isi,pesanan,40,36,1431.0,1100,64144.0,39677.0
8/1/2022,kue lumpur,harian,28,24,1794.0,1200,42129.0,23040.0
8/1/2022,wingko,harian,19,12,1469.0,1200,35392.0,28884.0
8/1/2022,lemper,pesanan,35,31,2561.0,1200,53545.0,45959.0
10/1/2022,bolu kukus,pesanan,21,17,1501.0,1200,22520.0,18992.0
10/1/2022,kue lapis,harian,50,46,1931.0,1100,133470.0,46810.0
10/1/2022,kue soes,harian,32,29,1977.0,1300,73959.0,16972.0
10/1/2022,risoles,harian,38,38,2014.0,1100,52187.0,55978.0
10/1/2022,tahu isi,harian,11,4,3137.0,1100,6390.0,8836.0
10/1/2022,kue lumpur,pesanan,37,31,1872.0,1200,39618.0,46540.0
10/1/2022,wingko,pesanan,43,40,2884.0,1200,83963.0,53115.0
10/1/2022,lemper,harian,18,14,2814.0,1200,38336.0,9184.0
11/1/2022,bolu kukus,harian,25,22,1972.0,1200,24366.0,35660.0
11/1/2022,kue lapis,harian,41,38,1748.0,1100,46721.0,73610.0
11/1/2022,kue soes,harian,17,15,3494.0,1300,38470.0,29443.0
11/1/2022,risoles,harian,35,32,1876.0,1100,52981.0,42447.0
11/1/2022,tahu isi,pesanan,15,10,2072.0,1100,27039.0,20593.0
11/1/2022,kue lumpur,pesanan,21,15,2531.0,1200,19447.0,17621.0
11/1/2022,wingko,harian,25,23,3230.0,1200,55386.0,30739.0
11/1/2022,lemper,pesanan,20,16,2016.0,1200,28467.0,24730.0
12/1/2022,bolu kukus,harian,46,44,924.0,1200,76356.0,79869.0
12/1/2022,kue lapis,harian,46,43,2415.0,1100,45244.0,76278.0
12/1/2022,kue soes,harian,27,27,2669.0,1300,86155.0,19806.0
12/1/2022,risoles,harian,24,21,1915.0,1100,37440.0,15510.0
12/1/2022,tahu isi,harian,10,5,2063.0,1100,11351.0,10118.0
12/1/2022,kue lumpur,pesanan,13,11,1791.0,1200,27796.0,16092.0
12/1/2022,wingko,harian,39,35,3591.0,1200,132608.0,36018.0
12/1/2022,lemper,harian,37,31,2165.0,1200,49292.0,48328.0
13/01/2022,bolu kukus,harian,23,19,1627.0,1200,31254.0,24092.0
13/01/2022,kue lapis,pesanan,15,9,2529.0,1100,12817.0,22398.0
13/01/2022,kue soes,harian,48,45,2787.0,1300,109977.0,61588.0
13/01/2022,risoles,harian,47,45,1979.0,1100,101832.0,55288.0
13/01/2022,tahu isi,harian,38,31,1694.0,1100,59734.0,35549.0
13/01/2022,kue lumpur,harian,20,13,1517.0,1200,18856.0,19410.0
13/01/2022,wingko,harian,38,35,1139.0,1200,97695.0,54303.0
13/01/2022,lemper,harian,37,33,2166.0,1200,59699.0,26416.0
14/01/2022,bolu kukus,harian,37,35,2697.0,1200,90424.0,42854.0
14/01/2022,kue lapis,harian,50,48,2641.0,1100,57768.0,70522.0
14/01/2022,kue soes,harian,50,48,1802.0,1300,159342.0,63400.0
14/01/2022,risoles,harian,12,9,1364.0,1100,16159.0,19034.0
14/01/2022,tahu isi,harian,18,11,1982.0,1100,17998.0,23586.0
14/01/2022,kue lumpur,harian,26,24,2556.0,1200,41450.0,39933.0
14/01/2022,wingko,harian,49,47,2462.0,1200,95636.0,24667.0
14/01/2022,lemper,harian,19,17,1375.0,1200,46254.0,21996.0
15/01/2022,bolu kukus,harian,17,14,1606.0,1200,36869.0,19086.0
15/01/2022,kue lapis,harian,41,38,2123.0,1100,93449.0,32889.0
15/01/2022,kue soes,harian,42,39,1269.0,1300,88339.0,39094.0
15/01/2022,risoles,harian,43,39,1341.0,1100,86839.0,44862.0
15/01/2022,tahu isi,pesanan,32,25,1383.0,1100,30514.0,23548.0
15/01/2022,kue lumpur,pesanan,14,10,1517.0,1200,13388.0,22611.0
15/01/2022,wingko,harian,50,45,2729.0,1200,147867.0,74965.0
15/01/2022,lemper,pesanan,41,39,1738.0,1200,59821.0,65143.0
17/01/2022,bolu kukus,harian,23,20,1975.0,1200,61528.0,29834.0
17/01/2022,kue lapis,pesanan,36,30,2065.0,1100,64456.0,37225.0
17/01/2022,kue soes,harian,21,18,3949.0,1300,37411.0,35510.0
